INFO:root:Epoch 0: Train Loss: 3.056, Train Accuracy: 0.159, Test Loss: 2.755, Test Accuracy: 0.187
INFO:root:Epoch 38: Train Loss: 1.937, Train Accuracy: 0.336, Test Loss: 1.797, Test Accuracy: 0.356
INFO:root:Epoch 39: Train Loss: 1.893, Train Accuracy: 0.329, Test Loss: 1.779, Test Accuracy: 0.399
INFO:root:Epoch 40: Train Loss: 1.875, Train Accuracy: 0.382, Test Loss: 1.726, Test Accuracy: 0.439
INFO:root:Epoch 41: Train Loss: 1.859, Train Accuracy: 0.342, Test Loss: 1.734, Test Accuracy: 0.342
INFO:root:Epoch 42: Train Loss: 1.890, Train Accuracy: 0.362, Test Loss: 1.759, Test Accuracy: 0.384
INFO:root:Epoch 43: Train Loss: 1.838, Train Accuracy: 0.395, Test Loss: 1.666, Test Accuracy: 0.465
INFO:root:Epoch 44: Train Loss: 1.846, Train Accuracy: 0.369, Test Loss: 1.771, Test Accuracy: 0.403
INFO:root:Epoch 45: Train Loss: 1.871, Train Accuracy: 0.368, Test Loss: 1.729, Test Accuracy: 0.388
INFO:root:Epoch 46: Train Loss: 1.870, Train Accuracy: 0.379, Test Loss: 1.724, Test Accuracy: 0.424
INFO:root:Epoch 47: Train Loss: 1.877, Train Accuracy: 0.379, Test Loss: 1.674, Test Accuracy: 0.475
INFO:root:Epoch 48: Train Loss: 1.870, Train Accuracy: 0.388, Test Loss: 1.681, Test Accuracy: 0.354
INFO:root:Epoch 49: Train Loss: 1.903, Train Accuracy: 0.322, Test Loss: 1.779, Test Accuracy: 0.341
INFO:root:Epoch 50: Train Loss: 1.851, Train Accuracy: 0.335, Test Loss: 1.725, Test Accuracy: 0.350
INFO:root:Epoch 51: Train Loss: 1.854, Train Accuracy: 0.354, Test Loss: 1.665, Test Accuracy: 0.398
INFO:root:Epoch 52: Train Loss: 1.864, Train Accuracy: 0.346, Test Loss: 1.705, Test Accuracy: 0.379
INFO:root:Epoch 53: Train Loss: 1.831, Train Accuracy: 0.381, Test Loss: 1.722, Test Accuracy: 0.440
INFO:root:Epoch 54: Train Loss: 1.837, Train Accuracy: 0.363, Test Loss: 1.731, Test Accuracy: 0.375
INFO:root:Epoch 55: Train Loss: 1.834, Train Accuracy: 0.369, Test Loss: 1.724, Test Accuracy: 0.369
INFO:root:Epoch 56: Train Loss: 1.857, Train Accuracy: 0.361, Test Loss: 1.729, Test Accuracy: 0.390
INFO:root:Epoch 57: Train Loss: 1.832, Train Accuracy: 0.389, Test Loss: 1.666, Test Accuracy: 0.420
INFO:root:Epoch 58: Train Loss: 1.803, Train Accuracy: 0.380, Test Loss: 1.628, Test Accuracy: 0.524
INFO:root:Epoch 59: Train Loss: 1.810, Train Accuracy: 0.383, Test Loss: 1.696, Test Accuracy: 0.450
INFO:root:Epoch 60: Train Loss: 1.841, Train Accuracy: 0.373, Test Loss: 1.679, Test Accuracy: 0.375
INFO:root:Epoch 61: Train Loss: 1.840, Train Accuracy: 0.363, Test Loss: 1.688, Test Accuracy: 0.366
INFO:root:Epoch 62: Train Loss: 1.808, Train Accuracy: 0.349, Test Loss: 1.640, Test Accuracy: 0.444
INFO:root:Epoch 63: Train Loss: 1.805, Train Accuracy: 0.381, Test Loss: 1.644, Test Accuracy: 0.469
INFO:root:Epoch 64: Train Loss: 1.828, Train Accuracy: 0.388, Test Loss: 1.668, Test Accuracy: 0.398
INFO:root:Epoch 65: Train Loss: 1.788, Train Accuracy: 0.380, Test Loss: 1.731, Test Accuracy: 0.435
INFO:root:Epoch 66: Train Loss: 1.813, Train Accuracy: 0.395, Test Loss: 1.702, Test Accuracy: 0.500
INFO:root:Epoch 67: Train Loss: 1.782, Train Accuracy: 0.408, Test Loss: 1.599, Test Accuracy: 0.460
INFO:root:Epoch 68: Train Loss: 1.808, Train Accuracy: 0.383, Test Loss: 1.664, Test Accuracy: 0.410
INFO:root:Epoch 69: Train Loss: 1.860, Train Accuracy: 0.375, Test Loss: 1.627, Test Accuracy: 0.457
INFO:root:Epoch 70: Train Loss: 1.807, Train Accuracy: 0.346, Test Loss: 1.671, Test Accuracy: 0.436
INFO:root:Epoch 71: Train Loss: 1.803, Train Accuracy: 0.369, Test Loss: 1.584, Test Accuracy: 0.505
INFO:root:Epoch 72: Train Loss: 1.778, Train Accuracy: 0.384, Test Loss: 1.543, Test Accuracy: 0.487
INFO:root:Epoch 73: Train Loss: 1.745, Train Accuracy: 0.407, Test Loss: 1.675, Test Accuracy: 0.430
INFO:root:Epoch 74: Train Loss: 1.749, Train Accuracy: 0.403, Test Loss: 1.671, Test Accuracy: 0.400
INFO:root:Epoch 75: Train Loss: 1.792, Train Accuracy: 0.388, Test Loss: 1.605, Test Accuracy: 0.470
INFO:root:Epoch 76: Train Loss: 1.746, Train Accuracy: 0.415, Test Loss: 1.568, Test Accuracy: 0.498
INFO:root:Epoch 77: Train Loss: 1.767, Train Accuracy: 0.408, Test Loss: 1.589, Test Accuracy: 0.496
INFO:root:Epoch 78: Train Loss: 1.767, Train Accuracy: 0.400, Test Loss: 1.572, Test Accuracy: 0.474
INFO:root:Epoch 79: Train Loss: 1.814, Train Accuracy: 0.384, Test Loss: 1.607, Test Accuracy: 0.472
INFO:root:Epoch 80: Train Loss: 1.838, Train Accuracy: 0.349, Test Loss: 1.597, Test Accuracy: 0.460
INFO:root:Epoch 81: Train Loss: 1.748, Train Accuracy: 0.430, Test Loss: 1.594, Test Accuracy: 0.459
INFO:root:Epoch 82: Train Loss: 1.766, Train Accuracy: 0.400, Test Loss: 1.533, Test Accuracy: 0.492
INFO:root:Epoch 83: Train Loss: 1.757, Train Accuracy: 0.408, Test Loss: 1.512, Test Accuracy: 0.502
INFO:root:Epoch 84: Train Loss: 1.752, Train Accuracy: 0.423, Test Loss: 1.539, Test Accuracy: 0.470
INFO:root:Epoch 85: Train Loss: 1.743, Train Accuracy: 0.383, Test Loss: 1.499, Test Accuracy: 0.496
INFO:root:Epoch 86: Train Loss: 1.728, Train Accuracy: 0.407, Test Loss: 1.559, Test Accuracy: 0.465
INFO:root:Epoch 87: Train Loss: 1.703, Train Accuracy: 0.400, Test Loss: 1.550, Test Accuracy: 0.441
INFO:root:Epoch 88: Train Loss: 1.715, Train Accuracy: 0.404, Test Loss: 1.498, Test Accuracy: 0.499
INFO:root:Epoch 89: Train Loss: 1.731, Train Accuracy: 0.398, Test Loss: 1.510, Test Accuracy: 0.490
INFO:root:Epoch 90: Train Loss: 1.689, Train Accuracy: 0.410, Test Loss: 1.542, Test Accuracy: 0.465
INFO:root:Epoch 91: Train Loss: 1.697, Train Accuracy: 0.398, Test Loss: 1.510, Test Accuracy: 0.493
INFO:root:Epoch 92: Train Loss: 1.705, Train Accuracy: 0.398, Test Loss: 1.454, Test Accuracy: 0.412
INFO:root:Epoch 93: Train Loss: 1.712, Train Accuracy: 0.390, Test Loss: 1.430, Test Accuracy: 0.544
INFO:root:Epoch 94: Train Loss: 1.694, Train Accuracy: 0.421, Test Loss: 1.468, Test Accuracy: 0.540
INFO:root:Epoch 95: Train Loss: 1.701, Train Accuracy: 0.426, Test Loss: 1.439, Test Accuracy: 0.547
INFO:root:Epoch 96: Train Loss: 1.657, Train Accuracy: 0.436, Test Loss: 1.456, Test Accuracy: 0.520
INFO:root:Epoch 97: Train Loss: 1.650, Train Accuracy: 0.433, Test Loss: 1.421, Test Accuracy: 0.506
INFO:root:Epoch 98: Train Loss: 1.785, Train Accuracy: 0.368, Test Loss: 1.605, Test Accuracy: 0.448
INFO:root:Epoch 99: Train Loss: 1.805, Train Accuracy: 0.372, Test Loss: 1.647, Test Accuracy: 0.432
INFO:root:Epoch 100: Train Loss: 1.734, Train Accuracy: 0.390, Test Loss: 1.543, Test Accuracy: 0.470
INFO:root:Epoch 101: Train Loss: 1.711, Train Accuracy: 0.414, Test Loss: 1.481, Test Accuracy: 0.572
INFO:root:Epoch 102: Train Loss: 1.720, Train Accuracy: 0.420, Test Loss: 1.502, Test Accuracy: 0.488
INFO:root:Epoch 103: Train Loss: 1.727, Train Accuracy: 0.408, Test Loss: 1.525, Test Accuracy: 0.454
INFO:root:Epoch 104: Train Loss: 1.715, Train Accuracy: 0.432, Test Loss: 1.577, Test Accuracy: 0.487
INFO:root:Epoch 105: Train Loss: 1.692, Train Accuracy: 0.427, Test Loss: 1.574, Test Accuracy: 0.494
INFO:root:Epoch 106: Train Loss: 1.744, Train Accuracy: 0.431, Test Loss: 1.572, Test Accuracy: 0.454
INFO:root:Epoch 107: Train Loss: 1.723, Train Accuracy: 0.431, Test Loss: 1.504, Test Accuracy: 0.502
INFO:root:Epoch 108: Train Loss: 1.721, Train Accuracy: 0.435, Test Loss: 1.455, Test Accuracy: 0.530
INFO:root:Epoch 109: Train Loss: 1.695, Train Accuracy: 0.440, Test Loss: 1.494, Test Accuracy: 0.524
INFO:root:Epoch 110: Train Loss: 1.679, Train Accuracy: 0.435, Test Loss: 1.489, Test Accuracy: 0.428
INFO:root:Epoch 111: Train Loss: 1.647, Train Accuracy: 0.424, Test Loss: 1.475, Test Accuracy: 0.456
INFO:root:Epoch 112: Train Loss: 1.622, Train Accuracy: 0.449, Test Loss: 1.394, Test Accuracy: 0.546
INFO:root:Epoch 113: Train Loss: 1.635, Train Accuracy: 0.453, Test Loss: 1.415, Test Accuracy: 0.522
INFO:root:Epoch 114: Train Loss: 1.648, Train Accuracy: 0.450, Test Loss: 1.483, Test Accuracy: 0.511
INFO:root:Epoch 115: Train Loss: 1.641, Train Accuracy: 0.435, Test Loss: 1.518, Test Accuracy: 0.486
INFO:root:Epoch 116: Train Loss: 1.682, Train Accuracy: 0.410, Test Loss: 1.529, Test Accuracy: 0.464
INFO:root:Epoch 117: Train Loss: 1.648, Train Accuracy: 0.462, Test Loss: 1.450, Test Accuracy: 0.507
INFO:root:Epoch 118: Train Loss: 1.681, Train Accuracy: 0.472, Test Loss: 1.467, Test Accuracy: 0.513
INFO:root:Epoch 119: Train Loss: 1.616, Train Accuracy: 0.433, Test Loss: 1.478, Test Accuracy: 0.488
INFO:root:Epoch 120: Train Loss: 1.656, Train Accuracy: 0.427, Test Loss: 1.543, Test Accuracy: 0.470
INFO:root:Epoch 121: Train Loss: 1.672, Train Accuracy: 0.428, Test Loss: 1.483, Test Accuracy: 0.525
INFO:root:Epoch 122: Train Loss: 1.644, Train Accuracy: 0.465, Test Loss: 1.484, Test Accuracy: 0.544
INFO:root:Epoch 123: Train Loss: 1.676, Train Accuracy: 0.445, Test Loss: 1.448, Test Accuracy: 0.547
INFO:root:Epoch 124: Train Loss: 1.673, Train Accuracy: 0.460, Test Loss: 1.451, Test Accuracy: 0.579
INFO:root:Epoch 125: Train Loss: 1.678, Train Accuracy: 0.441, Test Loss: 1.509, Test Accuracy: 0.480
INFO:root:Epoch 126: Train Loss: 1.664, Train Accuracy: 0.406, Test Loss: 1.467, Test Accuracy: 0.484
INFO:root:Epoch 127: Train Loss: 1.658, Train Accuracy: 0.395, Test Loss: 1.431, Test Accuracy: 0.488
INFO:root:Epoch 128: Train Loss: 1.652, Train Accuracy: 0.406, Test Loss: 1.370, Test Accuracy: 0.523
INFO:root:Epoch 129: Train Loss: 1.661, Train Accuracy: 0.424, Test Loss: 1.473, Test Accuracy: 0.518
INFO:root:Epoch 130: Train Loss: 1.692, Train Accuracy: 0.405, Test Loss: 1.506, Test Accuracy: 0.499
INFO:root:Epoch 131: Train Loss: 1.654, Train Accuracy: 0.424, Test Loss: 1.424, Test Accuracy: 0.470
INFO:root:Epoch 132: Train Loss: 1.674, Train Accuracy: 0.407, Test Loss: 1.432, Test Accuracy: 0.516
INFO:root:Epoch 133: Train Loss: 1.655, Train Accuracy: 0.422, Test Loss: 1.419, Test Accuracy: 0.529
INFO:root:Epoch 134: Train Loss: 1.610, Train Accuracy: 0.434, Test Loss: 1.382, Test Accuracy: 0.519
INFO:root:Epoch 135: Train Loss: 1.643, Train Accuracy: 0.413, Test Loss: 1.423, Test Accuracy: 0.546
INFO:root:Epoch 136: Train Loss: 1.654, Train Accuracy: 0.448, Test Loss: 1.441, Test Accuracy: 0.490
INFO:root:Epoch 137: Train Loss: 1.656, Train Accuracy: 0.410, Test Loss: 1.453, Test Accuracy: 0.462
INFO:root:Epoch 138: Train Loss: 1.613, Train Accuracy: 0.419, Test Loss: 1.433, Test Accuracy: 0.524
INFO:root:Epoch 139: Train Loss: 1.653, Train Accuracy: 0.429, Test Loss: 1.483, Test Accuracy: 0.531
INFO:root:Epoch 140: Train Loss: 1.678, Train Accuracy: 0.421, Test Loss: 1.391, Test Accuracy: 0.543
INFO:root:Epoch 141: Train Loss: 1.653, Train Accuracy: 0.431, Test Loss: 1.379, Test Accuracy: 0.523
INFO:root:Epoch 142: Train Loss: 1.636, Train Accuracy: 0.426, Test Loss: 1.432, Test Accuracy: 0.518
INFO:root:Epoch 143: Train Loss: 1.616, Train Accuracy: 0.455, Test Loss: 1.406, Test Accuracy: 0.561
INFO:root:Epoch 144: Train Loss: 1.625, Train Accuracy: 0.465, Test Loss: 1.406, Test Accuracy: 0.508
INFO:root:Epoch 145: Train Loss: 1.656, Train Accuracy: 0.437, Test Loss: 1.420, Test Accuracy: 0.499
INFO:root:Epoch 146: Train Loss: 1.657, Train Accuracy: 0.398, Test Loss: 1.468, Test Accuracy: 0.483
INFO:root:Epoch 147: Train Loss: 1.644, Train Accuracy: 0.459, Test Loss: 1.515, Test Accuracy: 0.589
INFO:root:Epoch 148: Train Loss: 1.632, Train Accuracy: 0.455, Test Loss: 1.389, Test Accuracy: 0.553
INFO:root:Epoch 149: Train Loss: 1.632, Train Accuracy: 0.436, Test Loss: 1.360, Test Accuracy: 0.556
INFO:root:Epoch 150: Train Loss: 1.621, Train Accuracy: 0.457, Test Loss: 1.409, Test Accuracy: 0.547
INFO:root:Epoch 151: Train Loss: 1.642, Train Accuracy: 0.440, Test Loss: 1.403, Test Accuracy: 0.538
INFO:root:Epoch 152: Train Loss: 1.615, Train Accuracy: 0.458, Test Loss: 1.426, Test Accuracy: 0.589
INFO:root:Epoch 153: Train Loss: 1.572, Train Accuracy: 0.476, Test Loss: 1.381, Test Accuracy: 0.547
INFO:root:Epoch 154: Train Loss: 1.606, Train Accuracy: 0.448, Test Loss: 1.308, Test Accuracy: 0.577
INFO:root:Epoch 155: Train Loss: 1.620, Train Accuracy: 0.455, Test Loss: 1.351, Test Accuracy: 0.574
INFO:root:Epoch 156: Train Loss: 1.577, Train Accuracy: 0.462, Test Loss: 1.361, Test Accuracy: 0.573
INFO:root:Epoch 157: Train Loss: 1.594, Train Accuracy: 0.467, Test Loss: 1.387, Test Accuracy: 0.555
INFO:root:Epoch 158: Train Loss: 1.605, Train Accuracy: 0.472, Test Loss: 1.420, Test Accuracy: 0.535
INFO:root:Epoch 159: Train Loss: 1.675, Train Accuracy: 0.445, Test Loss: 1.519, Test Accuracy: 0.489
INFO:root:Epoch 160: Train Loss: 1.695, Train Accuracy: 0.413, Test Loss: 1.354, Test Accuracy: 0.571
INFO:root:Epoch 161: Train Loss: 1.648, Train Accuracy: 0.435, Test Loss: 1.301, Test Accuracy: 0.523
INFO:root:Epoch 162: Train Loss: 1.603, Train Accuracy: 0.439, Test Loss: 1.326, Test Accuracy: 0.500
INFO:root:Epoch 163: Train Loss: 1.627, Train Accuracy: 0.428, Test Loss: 1.408, Test Accuracy: 0.502
INFO:root:Epoch 164: Train Loss: 1.632, Train Accuracy: 0.426, Test Loss: 1.405, Test Accuracy: 0.528
INFO:root:Epoch 165: Train Loss: 1.658, Train Accuracy: 0.403, Test Loss: 1.438, Test Accuracy: 0.478
INFO:root:Epoch 166: Train Loss: 1.664, Train Accuracy: 0.405, Test Loss: 1.391, Test Accuracy: 0.531
INFO:root:Epoch 167: Train Loss: 1.628, Train Accuracy: 0.439, Test Loss: 1.397, Test Accuracy: 0.528
INFO:root:Epoch 168: Train Loss: 1.639, Train Accuracy: 0.453, Test Loss: 1.430, Test Accuracy: 0.518
INFO:root:Epoch 169: Train Loss: 1.653, Train Accuracy: 0.417, Test Loss: 1.375, Test Accuracy: 0.534
INFO:root:Epoch 170: Train Loss: 1.598, Train Accuracy: 0.450, Test Loss: 1.457, Test Accuracy: 0.543
INFO:root:Epoch 171: Train Loss: 1.670, Train Accuracy: 0.428, Test Loss: 1.391, Test Accuracy: 0.582
INFO:root:Epoch 172: Train Loss: 1.679, Train Accuracy: 0.416, Test Loss: 1.437, Test Accuracy: 0.512
INFO:root:Epoch 173: Train Loss: 1.696, Train Accuracy: 0.428, Test Loss: 1.428, Test Accuracy: 0.506
INFO:root:Epoch 174: Train Loss: 1.630, Train Accuracy: 0.426, Test Loss: 1.397, Test Accuracy: 0.546
INFO:root:Epoch 175: Train Loss: 1.639, Train Accuracy: 0.401, Test Loss: 1.446, Test Accuracy: 0.524
INFO:root:Epoch 176: Train Loss: 1.649, Train Accuracy: 0.423, Test Loss: 1.385, Test Accuracy: 0.555
INFO:root:Epoch 177: Train Loss: 1.636, Train Accuracy: 0.439, Test Loss: 1.428, Test Accuracy: 0.534
INFO:root:Epoch 178: Train Loss: 1.636, Train Accuracy: 0.437, Test Loss: 1.419, Test Accuracy: 0.534
INFO:root:Epoch 179: Train Loss: 1.644, Train Accuracy: 0.440, Test Loss: 1.432, Test Accuracy: 0.598
INFO:root:Epoch 180: Train Loss: 1.667, Train Accuracy: 0.432, Test Loss: 1.379, Test Accuracy: 0.571
INFO:root:Epoch 181: Train Loss: 1.637, Train Accuracy: 0.449, Test Loss: 1.508, Test Accuracy: 0.550
INFO:root:Epoch 182: Train Loss: 1.636, Train Accuracy: 0.416, Test Loss: 1.379, Test Accuracy: 0.555
INFO:root:Epoch 183: Train Loss: 1.592, Train Accuracy: 0.439, Test Loss: 1.443, Test Accuracy: 0.573
INFO:root:Epoch 184: Train Loss: 1.579, Train Accuracy: 0.450, Test Loss: 1.363, Test Accuracy: 0.579
INFO:root:Epoch 185: Train Loss: 1.624, Train Accuracy: 0.448, Test Loss: 1.396, Test Accuracy: 0.542
INFO:root:Epoch 186: Train Loss: 1.590, Train Accuracy: 0.444, Test Loss: 1.395, Test Accuracy: 0.579
INFO:root:Epoch 187: Train Loss: 1.632, Train Accuracy: 0.449, Test Loss: 1.504, Test Accuracy: 0.532
INFO:root:Epoch 188: Train Loss: 1.589, Train Accuracy: 0.439, Test Loss: 1.351, Test Accuracy: 0.562
INFO:root:Epoch 189: Train Loss: 1.594, Train Accuracy: 0.457, Test Loss: 1.424, Test Accuracy: 0.553
INFO:root:Epoch 190: Train Loss: 1.621, Train Accuracy: 0.457, Test Loss: 1.393, Test Accuracy: 0.530
INFO:root:Epoch 191: Train Loss: 1.591, Train Accuracy: 0.444, Test Loss: 1.354, Test Accuracy: 0.552
INFO:root:Epoch 192: Train Loss: 1.638, Train Accuracy: 0.441, Test Loss: 1.378, Test Accuracy: 0.578
INFO:root:Epoch 193: Train Loss: 1.670, Train Accuracy: 0.424, Test Loss: 1.431, Test Accuracy: 0.561
INFO:root:Epoch 194: Train Loss: 1.664, Train Accuracy: 0.415, Test Loss: 1.317, Test Accuracy: 0.556
INFO:root:Epoch 195: Train Loss: 1.595, Train Accuracy: 0.436, Test Loss: 1.316, Test Accuracy: 0.579
INFO:root:Epoch 196: Train Loss: 1.613, Train Accuracy: 0.460, Test Loss: 1.372, Test Accuracy: 0.555
INFO:root:Epoch 197: Train Loss: 1.610, Train Accuracy: 0.448, Test Loss: 1.300, Test Accuracy: 0.591
INFO:root:Epoch 198: Train Loss: 1.617, Train Accuracy: 0.446, Test Loss: 1.327, Test Accuracy: 0.566
INFO:root:Epoch 199: Train Loss: 1.638, Train Accuracy: 0.447, Test Loss: 1.525, Test Accuracy: 0.456
INFO:root:Epoch 200: Train Loss: 1.658, Train Accuracy: 0.418, Test Loss: 1.327, Test Accuracy: 0.580
INFO:root:Epoch 201: Train Loss: 1.603, Train Accuracy: 0.459, Test Loss: 1.341, Test Accuracy: 0.603
INFO:root:Epoch 202: Train Loss: 1.550, Train Accuracy: 0.457, Test Loss: 1.388, Test Accuracy: 0.541
INFO:root:Epoch 203: Train Loss: 1.594, Train Accuracy: 0.426, Test Loss: 1.372, Test Accuracy: 0.550
