INFO:root:Epoch 0: Train Loss: 3.023, Train Accuracy: 0.101, Test Loss: 2.920, Test Accuracy: 0.150
INFO:root:Epoch 59: Train Loss: 1.766, Train Accuracy: 0.541, Test Loss: 1.714, Test Accuracy: 0.740
INFO:root:Epoch 60: Train Loss: 1.755, Train Accuracy: 0.580, Test Loss: 1.721, Test Accuracy: 0.670
INFO:root:Epoch 61: Train Loss: 1.752, Train Accuracy: 0.529, Test Loss: 1.725, Test Accuracy: 0.670
INFO:root:Epoch 62: Train Loss: 1.772, Train Accuracy: 0.527, Test Loss: 1.717, Test Accuracy: 0.620
INFO:root:Epoch 63: Train Loss: 1.671, Train Accuracy: 0.554, Test Loss: 1.705, Test Accuracy: 0.620
INFO:root:Epoch 64: Train Loss: 1.713, Train Accuracy: 0.546, Test Loss: 1.700, Test Accuracy: 0.630
INFO:root:Epoch 65: Train Loss: 1.673, Train Accuracy: 0.583, Test Loss: 1.699, Test Accuracy: 0.610
INFO:root:Epoch 66: Train Loss: 1.728, Train Accuracy: 0.536, Test Loss: 1.699, Test Accuracy: 0.600
INFO:root:Epoch 67: Train Loss: 1.669, Train Accuracy: 0.578, Test Loss: 1.686, Test Accuracy: 0.650
INFO:root:Epoch 68: Train Loss: 1.704, Train Accuracy: 0.578, Test Loss: 1.669, Test Accuracy: 0.670
INFO:root:Epoch 69: Train Loss: 1.723, Train Accuracy: 0.563, Test Loss: 1.647, Test Accuracy: 0.730
INFO:root:Epoch 70: Train Loss: 1.755, Train Accuracy: 0.557, Test Loss: 1.630, Test Accuracy: 0.810
INFO:root:Epoch 71: Train Loss: 1.721, Train Accuracy: 0.600, Test Loss: 1.638, Test Accuracy: 0.810
INFO:root:Epoch 72: Train Loss: 1.704, Train Accuracy: 0.630, Test Loss: 1.641, Test Accuracy: 0.770
INFO:root:Epoch 73: Train Loss: 1.705, Train Accuracy: 0.607, Test Loss: 1.634, Test Accuracy: 0.810
INFO:root:Epoch 74: Train Loss: 1.700, Train Accuracy: 0.604, Test Loss: 1.634, Test Accuracy: 0.790
INFO:root:Epoch 75: Train Loss: 1.697, Train Accuracy: 0.600, Test Loss: 1.646, Test Accuracy: 0.750
INFO:root:Epoch 76: Train Loss: 1.695, Train Accuracy: 0.587, Test Loss: 1.647, Test Accuracy: 0.720
INFO:root:Epoch 77: Train Loss: 1.621, Train Accuracy: 0.633, Test Loss: 1.632, Test Accuracy: 0.760
INFO:root:Epoch 78: Train Loss: 1.712, Train Accuracy: 0.558, Test Loss: 1.630, Test Accuracy: 0.680
INFO:root:Epoch 79: Train Loss: 1.659, Train Accuracy: 0.594, Test Loss: 1.627, Test Accuracy: 0.660
INFO:root:Epoch 80: Train Loss: 1.591, Train Accuracy: 0.631, Test Loss: 1.629, Test Accuracy: 0.660
INFO:root:Epoch 81: Train Loss: 1.613, Train Accuracy: 0.616, Test Loss: 1.624, Test Accuracy: 0.630
INFO:root:Epoch 82: Train Loss: 1.583, Train Accuracy: 0.565, Test Loss: 1.636, Test Accuracy: 0.570
INFO:root:Epoch 83: Train Loss: 1.668, Train Accuracy: 0.541, Test Loss: 1.667, Test Accuracy: 0.570
INFO:root:Epoch 84: Train Loss: 1.696, Train Accuracy: 0.508, Test Loss: 1.597, Test Accuracy: 0.660
INFO:root:Epoch 85: Train Loss: 1.622, Train Accuracy: 0.545, Test Loss: 1.579, Test Accuracy: 0.750
INFO:root:Epoch 86: Train Loss: 1.646, Train Accuracy: 0.502, Test Loss: 1.574, Test Accuracy: 0.740
INFO:root:Epoch 87: Train Loss: 1.601, Train Accuracy: 0.570, Test Loss: 1.540, Test Accuracy: 0.750
INFO:root:Epoch 88: Train Loss: 1.636, Train Accuracy: 0.583, Test Loss: 1.671, Test Accuracy: 0.820
INFO:root:Epoch 89: Train Loss: 1.597, Train Accuracy: 0.596, Test Loss: 1.719, Test Accuracy: 0.770
INFO:root:Epoch 90: Train Loss: 1.698, Train Accuracy: 0.568, Test Loss: 1.743, Test Accuracy: 0.760
INFO:root:Epoch 91: Train Loss: 1.619, Train Accuracy: 0.623, Test Loss: 1.728, Test Accuracy: 0.750
INFO:root:Epoch 92: Train Loss: 1.648, Train Accuracy: 0.636, Test Loss: 1.714, Test Accuracy: 0.730
INFO:root:Epoch 93: Train Loss: 1.672, Train Accuracy: 0.589, Test Loss: 1.731, Test Accuracy: 0.740
INFO:root:Epoch 94: Train Loss: 1.647, Train Accuracy: 0.619, Test Loss: 1.736, Test Accuracy: 0.680
INFO:root:Epoch 95: Train Loss: 1.640, Train Accuracy: 0.603, Test Loss: 1.698, Test Accuracy: 0.720
INFO:root:Epoch 96: Train Loss: 1.638, Train Accuracy: 0.611, Test Loss: 1.651, Test Accuracy: 0.830
INFO:root:Epoch 97: Train Loss: 1.609, Train Accuracy: 0.563, Test Loss: 1.622, Test Accuracy: 0.790
INFO:root:Epoch 98: Train Loss: 1.599, Train Accuracy: 0.570, Test Loss: 1.623, Test Accuracy: 0.740
INFO:root:Epoch 99: Train Loss: 1.638, Train Accuracy: 0.532, Test Loss: 1.614, Test Accuracy: 0.720
